kommune_navn,fylke,målform,kommune_nr,from_url,pdf_link
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/tjenester/helse-omsorg-og-sosiale-tjenester/bolig-og-sosiale-tjenester/bolig/startlan/,https://www.lorenskog.kommune.no/_f/p71/ief5489e7-ecc9-4019-91ef-370eb1ed8cd3/retningslinjer-for-behandling-av-startlan-og-tilskudd-i-lorenskog-kommune.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/tjenester/helse-omsorg-og-sosiale-tjenester/bolig-og-sosiale-tjenester/bolig/kommunale-boliger/,https://www.lorenskog.kommune.no/_f/p71/iaba46867-c2f0-4146-a35f-4ec2bec5909a/retningslinjer-kommunal-bolig.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/endelig-budsjett-for-2024-og-okonomiplan-for-2024-2027.150300.aspx,https://www.lorenskog.kommune.no/_f/p71/i6e38b467-06d3-454d-99af-16a4ae8dd8a8/formannskapets-flertallsinnstilling.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/endelig-budsjett-for-2024-og-okonomiplan-for-2024-2027.150300.aspx,https://www.lorenskog.kommune.no/_f/p71/i0309fd0d-0a7f-433c-9e11-4cf68b60d627/budsjett-2024-og-okonomiplan-2024-2027-kommunestyrets-vedtak.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/its-nice-to-be-important-but.127828.aspx,https://www.lorenskog.kommune.no/_f/p71/icdaecb90-06fc-4670-b790-80b0ff7007be/kommunedirektorens-styringsbrev-2023.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/stenging-av-fjellveien-ved-marcus-thranesvei-arbeid-starter-mandag-13-01-25.159574.aspx,https://www.lorenskog.kommune.no/_f/p71/i97d9d972-8fdd-4885-9157-12f68e6b3929/stengt-fjellveien.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/folkehelseoversikt-2024-2027/utfordringer-og-oppfolging/,https://www.lorenskog.kommune.no/_f/p71/i32b9b1d8-55a9-44fb-b73e-73e71188a6b4/Endelig%20rapport%20-%20101023%20Asplan%20Viak%20-%20Status%20for%20klimagassutslipp%20og%20innspill%20til%20tiltak%20for%20L%C3%B8renskog%20kommune%20(1).pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/i8260b77f-fe72-4f25-8ad8-8a06930ad234/2024-narskoger-biofokus-rapport.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/i969a31eb-2ae4-4165-b392-157df08ed15e/2023-nina-prosjektnotat-497-lorenskog-kommune.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/i63a8b77e-bca0-41ca-abd3-fead14bb18c3/2023-kloverhumleovervaking-romerike.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://elveliv.no/wp-content/uploads/2022_oppflging_av_forvaltningsplan_-_kartlegging_av_edelkreps.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/i179e935f-dce8-4e1c-b463-e03d584911c7/2022-kartlegging-av-bever-i-lorenskog-og-ralingen-kommuner.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://biofokus.no/wp-content/uploads/2022/02/biofokusrapport2021-030.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/i19c0d4b2-f10b-4620-a998-ef6cc011d5fc/2021-forvaltningsplan-for-edelkreps-i-ostmarka.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,http://lager.biofokus.no/biofokus-rapport/biofokusrapport2020-18.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,http://lager.biofokus.no/biofokus-rapport/biofokusrapport2016-12.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/i9ed8c45e-9b79-42b5-b8fb-14b808afdf8b/2014-kartleggingsstatus-for-viktige-naturtyper-i-oslo-og-akershus.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://lager.biofokus.no/biofokus-rapport/biofokusrapport2009-24.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,http://lager.biofokus.no/sis-rapport/sistesjanserapport_2006-6.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/iaf10cf13-7c4e-4443-9dd4-93184e431625/2004-skjotselsplan-for-ostbyenga-ravinen.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://lager.biofokus.no/sis-rapport/sistesjansenotat_2004-5.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://lager.biofokus.no/sis-rapport/sistesjanserapport_2002-5.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,https://www.lorenskog.kommune.no/_f/p71/i795d129c-3907-4884-bd74-a0d2739a6bca/2002-kartlegging-og-verdisetting-av-naturtyper-i-lorenskog-kommune.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,http://lager.biofokus.no/sis-rapport/sistesjansenotat_2001-8.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/kunnskap-om-naturmangfoldet-i-lorenskog/,http://lager.biofokus.no/sis-rapport/sistesjanserapport_1999-5.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/om-kommunen/beredskap/jodtabletter/,https://dsa.no/atomberedskap/jodtabletter/Sp%C3%B8rsm%C3%A5l%20og%20svar%20om%20jod.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/samfunnsutvikling/lorenskog-kommunes-arkitekturpris/,https://www.lorenskog.kommune.no/_f/p71/i6902ba4a-f4d2-4b6f-81cd-7ac79e1e00c3/statutter-lorenskog-kommunes-arkitekturpris-002.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/introduksjon/,https://biofokus.no/wp-content/uploads/2022/02/biofokusrapport2021-030.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://ieep.eu/wp-content/uploads/2023/01/4_-Nature-Restoration-Law-and-Funding.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.statsforvalteren.no/siteassets/fm-oslo-og-viken/miljo-og-klima/rapporter/miljovernavdelingen-i-oslo-og-akershus-rapporter/2014-kartleggingsstatus-for-viktige-naturtyper-i-oslo-og-akershus.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.regjeringen.no/globalassets/departementene/kld/aktuelt/2023/norsk-oversettelse-av-kunming-montreal-global-biodiversity-framework.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.ssb.no/kultur-og-fritid/idrett-og-friluftsliv/artikler/friluftsliv-i-norge.status-og-historisk-utvikling/_/attachment/inline/9165579c-bbec-4b54-9639-574dd0f63398:1a569db021d2c7cba19d4eb7780871c6bc666ac7/RAPP2023-31.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.miljodirektoratet.no/globalassets/publikasjoner/dirnat/attachment/54/handbok-13-080408_low.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.finansnorge.no/siteassets/statistikk-og-analyse/klimarapport/finans-norge---klimarapport-2023-enkeltsider.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://lager.biofokus.no/biofokus-rapport/biofokusrapport2016-12.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://biofokus.no/wp-content/uploads/2022/02/biofokusrapport2021-030.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.regjeringen.no/contentassets/7e80a758716344cbbb97adc5c7c27f18/t-1571b.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.regjeringen.no/contentassets/eaf39c8d86fc4ec28f54ceae430afcfd/no/pdfs/otp200820090023000dddpdfs.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.statsforvalteren.no/contentassets/4f347f53886a4ee3a8530af65f5dcd06/overordnet-samfunnsokonomisk-vurdering-av-a-etablere-nasjonalpark-i-deler-av-ostmarka.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.menon.no/wp-content/uploads/2020-3-Kartlegging-av-st%C3%B8tteordninger-med-negative-konsekvenser-for-naturmangfold.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.miljodirektoratet.no/globalassets/publikasjoner/M100/M100.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.regjeringen.no/contentassets/e5c0a87769ef4f119444bb4c722e3024/gjennomgang_av_praktisering_av_naturmangfoldloven_2014.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://lager.biofokus.no/biofokus-rapport/biofokusrapport2020-18.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://media.wwf.no/assets/attachments/lpr_2022_full_report.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/referanser/,https://www.dnt.no/globalassets/dokumenter-og-lenker/dnt-mener/rodlista-for-truede-naturopplevelser/politiske-losninger-rodlista-for-truede-naturopplevelser.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/vinnere-av-miljo-og-barekraftsprisen-2022.146133.aspx,https://www.lorenskog.kommune.no/_f/p71/i42f50e60-3f33-43f5-96a4-c9904724e870/statutter-for-lorenskog-kommunes-miljo-og-barekraftspris-vedtatt-av-ks-19-juni-2019-1.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/foringer-og-rammevilkar/?fragment=chapter-27198,https://media.wwf.no/assets/attachments/Naturavtalen_2023-02-17-155917_szaw.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/foringer-og-rammevilkar/?fragment=chapter-27197,https://media.wwf.no/assets/attachments/Naturavtalen_2023-02-17-155917_szaw.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/foringer-og-rammevilkar/?fragment=chapter-27196,https://media.wwf.no/assets/attachments/Naturavtalen_2023-02-17-155917_szaw.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/foringer-og-rammevilkar/?fragment=chapter-27195,https://media.wwf.no/assets/attachments/Naturavtalen_2023-02-17-155917_szaw.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/foringer-og-rammevilkar/,https://media.wwf.no/assets/attachments/Naturavtalen_2023-02-17-155917_szaw.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/?fragment=chapter-27193,https://www.lorenskog.kommune.no/_f/p71/if7ad5c9b-62cc-4228-8578-adddc024017e/hovedplan-va.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/?fragment=chapter-27193,https://www.lorenskog.kommune.no/_f/p71/i25296e61-6210-401e-bb45-34852edc08ad/handlingsplan-for-bekjempelse-av-fremmede-arter-lorenskog.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/?fragment=chapter-27191,https://www.lorenskog.kommune.no/_f/p71/if7ad5c9b-62cc-4228-8578-adddc024017e/hovedplan-va.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/?fragment=chapter-27191,https://www.lorenskog.kommune.no/_f/p71/i25296e61-6210-401e-bb45-34852edc08ad/handlingsplan-for-bekjempelse-av-fremmede-arter-lorenskog.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/?fragment=chapter-27190,https://www.lorenskog.kommune.no/_f/p71/if7ad5c9b-62cc-4228-8578-adddc024017e/hovedplan-va.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/?fragment=chapter-27190,https://www.lorenskog.kommune.no/_f/p71/i25296e61-6210-401e-bb45-34852edc08ad/handlingsplan-for-bekjempelse-av-fremmede-arter-lorenskog.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/,https://www.lorenskog.kommune.no/_f/p71/if7ad5c9b-62cc-4228-8578-adddc024017e/hovedplan-va.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/strategi-for-naturmangfold-i-lorenskog-kommune/vedlegg/naturmangfold/,https://www.lorenskog.kommune.no/_f/p71/i25296e61-6210-401e-bb45-34852edc08ad/handlingsplan-for-bekjempelse-av-fremmede-arter-lorenskog.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/postliste-og-innsyn/kommunens-planer/folkehelseoversikt-2024-2027/trivsel-ensomhet-og-psykisk-helse/,https://www.fhi.no/contentassets/3d48b0517896492f96dd8861df8bf364/konsekvenser-av-covid-19-pandemien-for-barn-og-unges-liv-og-psykiske-helse-2-oppdatering-rapport-2023.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/ordforere-i-osloregionen-signerte-ambisios-erklaring-om-klima-og-miljo.130236.aspx,https://www.osloregionen.no/wp-content/uploads/Ordforererklaering-om-klima-og-miljo-2022-til-signering_Versjon-per-8.april2022.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i52f797cb-7661-47b3-bf6b-d8cd8a607dd2/perspektivmelding-okonomiplan-2023-2026-1.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i78c7639f-8b5e-4594-9eff-43d63964df61/perspektiver-for-lorenskog-kommunedirektor-ragnar-christoffersen.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/icfaf8f8b-e3b4-4a83-9a6d-060d3e5e9fb9/kommuneplanens-arealdel-arna-gudbrandsdottir.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i6805ec46-6cfd-4e21-aacf-9b5b3b175a58/barekraftig-utvikling-sosialt-og-klimamessig-direktor-for-strategi-og-samfunn-else-pran.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i44caf3dc-8b42-40c8-95eb-8e61ec4ec712/kommuneorganisasjonen-i-utvikling-direktor-for-styring-og-virksomhetsutvikling-sidsel-nordhagen.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/iff991180-ad7c-46ac-9b54-5a10b1a5dde8/utvikling-strategier-og-planer-oppvekst-konstituert-direktor-for-oppvekst-og-utdanning-camilla-mathiassen.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i6dcf7de0-8072-451a-9a6a-f0f859171e30/utvikling-strategier-og-planer-teknisk-direktor-for-teknisk-sektor-knut-helland.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i8bde4ca0-f57d-4c0c-8554-62608ba2d826/utvikling-strategier-og-planer-kultur-direktor-for-kultur-idrett-og-frivillighet-nina-kongtorp.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i92bc0316-b196-4bb1-b8de-26776640138a/utvikling-strategier-og-planer-helse-direktor-for-helse-omsorg-og-mestring-gry-roste.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/perspektivmeldingen-legges-fram-for-politikerne-mandag-23-mai.129871.aspx,https://www.lorenskog.kommune.no/_f/p71/i541d2521-8f7e-4b70-ba55-09eae03c2ca7/okonomiske-rammebetingelser-idar-h-simonsen.pdf
Lørenskog,Akershus,nøytral,3222,https://www.lorenskog.kommune.no/aktuelt/10-ar-med-frisklivssentralen-lorenskog.133999.aspx,https://www.lorenskog.kommune.no/_f/p71/i3891c919-c09f-46f5-b00e-6d833c4617c8/frisklivssentralen_10ar_print.pdf
